"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbM2KillEff"
"01/25/2022 11:31:02:281 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-M2-kill-eff","[step]","getSeed","getViability","getRemainingCellRatio"
"17","5","103","636317","82.74147727272727","70.39999999999999"
"18","5","98","641618","77.77061855670104","77.60000000000001"
"17","5","104","636317","83.46541786743515","69.39999999999999"
"18","5","99","641618","77.91530944625407","76.75"
"17","5","105","636317","84.23555230431602","68.35"
"18","5","100","641618","78.275181040158","75.94999999999999"
"17","5","106","636317","84.96659242761693","67.35"
"18","5","101","641618","78.80706431189604","75.02499999999999"
"17","5","107","636317","85.69815581482875","66.425"
"18","5","102","641618","79.46037099494097","74.125"
"17","5","108","636317","86.1990087685856","65.575"
"18","5","103","641618","80.17123287671232","73"
"17","5","109","636317","86.81361175560711","64.64999999999999"
"18","5","104","641618","80.97222222222223","72"
"17","5","110","636317","87.5","63.800000000000004"
"18","5","105","641618","81.50105708245243","70.95"
"17","5","111","636317","88.389662027833","62.875"
"18","5","106","641618","82.22460658082976","69.89999999999999"
"17","5","112","636317","89.16196615632555","62.050000000000004"
"18","5","107","641618","83.15789473684211","68.875"
"17","5","113","636317","89.69030154849226","61.35"
"18","5","108","641618","83.98379970544919","67.9"
"17","5","114","636317","90.45454545454545","60.5"
"18","5","109","641618","84.54919566030678","66.825"
"17","5","115","636317","91.12227805695142","59.699999999999996"
"18","5","110","641618","85.46423135464232","65.7"
"17","5","116","636317","91.56064461407973","58.95"
"18","5","111","641618","86.36187524215421","64.525"
"17","5","117","636317","91.93479193479193","58.275"
"18","5","112","641618","87.19560094265515","63.65"
"17","5","118","636317","91.9844020797227","57.699999999999996"
"18","5","113","641618","87.9936178699641","62.675000000000004"
"17","5","119","636317","92.50657318141981","57.05"
"18","5","114","641618","88.82138517618469","61.724999999999994"
"17","5","120","636317","92.52212389380531","56.49999999999999"
"17","5","121","636317","92.79642058165548","55.875"
"18","5","115","641618","89.59703947368422","60.8"
"17","5","122","636317","93.18592057761734","55.400000000000006"
"18","5","116","641618","90.29166666666667","60"
"17","5","123","636317","93.35457441966317","54.925000000000004"
"18","5","117","641618","90.93209616195698","59.275"
"17","5","124","636317","93.50828729281768","54.300000000000004"
"18","5","118","641618","91.28577530969672","58.525000000000006"
"17","5","125","636317","94.00836042731073","53.825"
"18","5","119","641618","91.95153613154478","57.775"
"17","5","126","636317","94.14794007490637","53.400000000000006"
"18","5","120","641618","92.3513986013986","57.199999999999996"
"17","5","127","636317","94.52313503305004","52.949999999999996"
"18","5","121","641618","92.89496910856134","56.65"
"17","5","128","636317","94.66666666666667","52.5"
"18","5","122","641618","92.97777777777779","56.25"
"17","5","129","636317","94.61797212878423","52.025"
"18","5","123","641618","93.27052489905788","55.725"
"17","5","130","636317","94.95390587093644","51.525"
"18","5","124","641618","93.65079365079364","55.125"
"17","5","131","636317","95.15655577299414","51.1"
"18","5","125","641618","93.91304347826087","54.625"
"17","5","132","636317","95.26627218934911","50.7"
"18","5","126","641618","94.41108545034642","54.125"
"17","5","133","636317","95.66948730711798","50.224999999999994"
"18","5","127","641618","94.10125406409661","53.825"
"17","5","134","636317","96.08826479438315","49.85"
"18","5","128","641618","94.23617619493908","53.349999999999994"
"17","5","135","636317","95.61712846347608","49.625"
"18","5","129","641618","94.36819687647893","52.825"
"17","5","136","636317","95.18499746578813","49.325"
"18","5","130","641618","94.36485195797518","52.349999999999994"
"17","5","137","636317","95.23321373654537","48.775"
"18","5","131","641618","94.73684210526315","51.775000000000006"
"17","5","138","636317","95.39337474120083","48.3"
"17","5","139","636317","95.31737773152965","48.05"
"18","5","132","641618","95.03407984420643","51.349999999999994"
"17","5","140","636317","95.23560209424083","47.75"
"18","5","133","641618","95.4746679783571","50.824999999999996"
"17","5","141","636317","95.11041009463722","47.55"
"18","5","134","641618","95.39375928677563","50.475"
"17","5","142","636317","94.9655537890832","47.175"
"18","5","135","641618","95.4183266932271","50.2"
"17","5","143","636317","95.18459069020867","46.725"
"18","5","136","641618","95.09509509509509","49.95"
"17","5","144","636317","95.46681057744199","46.325"
"18","5","137","641618","95.20927887039838","49.575"
"17","5","145","636317","95.21998913633894","46.025"
"18","5","138","641618","95.33231861998985","49.275000000000006"
"17","5","146","636317","95.0354609929078","45.824999999999996"
"18","5","139","641618","95.44524053224156","48.85"
"17","5","147","636317","95.27212754260582","45.475"
"18","5","140","641618","95.55785123966942","48.4"
"17","5","148","636317","95.28563505268997","45.074999999999996"
"18","5","141","641618","95.6793336803748","48.025"
"17","5","149","636317","95.58905639307649","44.775"
"18","5","142","641618","95.6544502617801","47.75"
"17","5","150","636317","95.62780269058297","44.6"
"18","5","143","641618","95.61542525092446","47.325"
"17","5","151","636317","95.70621468926554","44.25"
"18","5","144","641618","95.94882729211088","46.9"
"17","5","152","636317","95.83808437856328","43.85"
"17","5","153","636317","95.4727793696275","43.625"
"18","5","145","641618","96.3978494623656","46.5"
"17","5","154","636317","95.33678756476684","43.425000000000004"
"18","5","146","641618","96.26016260162602","46.125"
"17","5","155","636317","95.53364269141531","43.1"
"18","5","147","641618","96.39934533551555","45.824999999999996"
"17","5","156","636317","95.26315789473684","42.75"
"18","5","148","641618","96.64281783159053","45.425"
"17","5","157","636317","95.40906415538552","42.475"
"18","5","149","641618","96.57269209508016","45.225"
"17","5","158","636317","95.0354609929078","42.3"
"18","5","150","641618","96.440489432703","44.95"
"17","5","159","636317","95.57416267942584","41.8"
"18","5","151","641618","96.52855543113102","44.65"
"17","5","160","636317","95.48736462093864","41.55"
"18","5","152","641618","96.27118644067797","44.25"
"17","5","161","636317","95.51786795881284","41.275"
"18","5","153","641618","96.47527003979533","43.974999999999994"
"17","5","162","636317","95.54334554334555","40.949999999999996"
"18","5","154","641618","96.78899082568807","43.6"
"17","5","163","636317","95.39594843462247","40.725"
"18","5","155","641618","97.05372616984403","43.275000000000006"
"17","5","164","636317","95.22628642281464","40.325"
"18","5","156","641618","97.21092388146427","43.025000000000006"
"17","5","165","636317","95.32418952618454","40.1"
"18","5","157","641618","97.13450292397661","42.75"
"17","5","166","636317","95.48306148055207","39.85"
"18","5","158","641618","96.70394349617422","42.475"
"17","5","167","636317","95.46027742749055","39.65"
"18","5","159","641618","96.91211401425178","42.1"
"17","5","168","636317","95.49492385786802","39.4"
"18","5","160","641618","96.71445639187574","41.85"
"17","5","169","636317","95.34735500318673","39.225"
"17","5","170","636317","94.9326491340603","38.975"
"18","5","161","641618","96.68874172185431","41.525"
"17","5","171","636317","95.33678756476684","38.6"
"18","5","162","641618","96.8465736810188","41.225"
"17","5","172","636317","95.2442996742671","38.375"
"18","5","163","641618","96.76829268292683","41"
"17","5","173","636317","95.15389652914212","38.175"
"18","5","164","641618","96.57282741738065","40.849999999999994"
"17","5","174","636317","95.18469656992085","37.9"
"18","5","165","641618","96.1916461916462","40.699999999999996"
"17","5","175","636317","94.94344644045243","37.574999999999996"
"18","5","166","641618","95.98021026592455","40.425"
"17","5","176","636317","95.05347593582889","37.4"
"18","5","167","641618","95.95267745952677","40.150000000000006"
"17","5","177","636317","94.885598923284","37.15"
"18","5","168","641618","95.79937304075236","39.875"
"17","5","178","636317","94.19311276164754","37.025000000000006"
"18","5","169","641618","95.51767676767676","39.6"
"17","5","179","636317","94.08565601631544","36.775000000000006"
"18","5","170","641618","95.99236641221374","39.300000000000004"
"17","5","180","636317","94.3758573388203","36.449999999999996"
"18","5","171","641618","95.96153846153847","39"
"17","5","181","636317","94.62068965517241","36.25"
"18","5","172","641618","95.8656330749354","38.7"
"17","5","182","636317","94.24011103400416","36.025"
"18","5","173","641618","95.58441558441558","38.5"
"17","5","183","636317","94.54926624737946","35.775"
"18","5","174","641618","95.55845852384063","38.275"
"17","5","184","636317","94.5031712473573","35.475"
"18","5","175","641618","95.4038082731451","38.074999999999996"
"17","5","185","636317","94.94661921708185","35.125"
"17","5","186","636317","95.19713261648745","34.875"
"18","5","176","641618","95.64068692206077","37.85"
"17","5","187","636317","95.10791366906474","34.75"
"18","5","177","641618","95.3550099535501","37.675"
"17","5","188","636317","95.07603186097032","34.525"
"18","5","178","641618","95.26666666666667","37.5"
"17","5","189","636317","95.20697167755992","34.425"
"18","5","179","641618","95.42395693135936","37.15"
"17","5","190","636317","94.97084548104957","34.300000000000004"
"18","5","180","641618","95.25745257452574","36.9"
"17","5","191","636317","94.65201465201464","34.125"
"18","5","181","641618","95.56616643929058","36.65"
"17","5","192","636317","94.6980854197349","33.95"
"18","5","182","641618","95.39835164835165","36.4"
"17","5","193","636317","94.88510007412899","33.725"
"18","5","183","641618","95.30710835058662","36.225"
"17","5","194","636317","94.78001491424311","33.525"
"18","5","184","641618","95.48611111111111","36"
"17","5","195","636317","94.74868717179294","33.324999999999996"
"18","5","185","641618","95.72829131652661","35.699999999999996"
"17","5","196","636317","94.73684210526315","33.25"
"18","5","186","641618","95.70422535211267","35.5"
"17","5","197","636317","94.72494348153731","33.175"
"18","5","187","641618","95.53824362606233","35.3"
"17","5","198","636317","94.48223733938019","33.074999999999996"
"17","5","199","636317","94.07744874715262","32.925"
"18","5","188","641618","95.44483985765125","35.125"
"17","5","200","636317","93.66895499618612","32.775"
"18","5","189","641618","95.35382416011437","34.975"
"17","5","201","636317","93.40996168582375","32.625"
"18","5","190","641618","95.45782263878874","34.675"
"17","5","202","636317","93.0053804765565","32.525"
"18","5","191","641618","95.3623188405797","34.5"
"17","5","203","636317","92.82960678488821","32.425"
"18","5","192","641618","95.41150764748726","34.325"
"17","5","204","636317","92.43243243243244","32.375"
"18","5","193","641618","95.6043956043956","34.125"
"17","5","205","636317","92.3913043478261","32.2"
"18","5","194","641618","95.57848194546794","33.925"
"17","5","206","636317","92.66198282591725","32.025"
"18","5","195","641618","95.34023668639054","33.800000000000004"
"17","5","207","636317","93.08719560094265","31.825"
"18","5","196","641618","95.11472982975575","33.775"
"17","5","208","636317","92.75019700551616","31.724999999999998"
"18","5","197","641618","95.08928571428571","33.6"
"17","5","209","636317","92.86846275752774","31.55"
"17","5","210","636317","92.84009546539379","31.424999999999997"
"18","5","198","641618","94.63087248322147","33.525"
"17","5","211","636317","92.74322169059012","31.35"
"18","5","199","641618","94.38622754491018","33.4"
"17","5","212","636317","92.62820512820514","31.2"
"18","5","200","641618","94.20617005267118","33.225"
"17","5","213","636317","92.58662369057213","31.025000000000002"
"18","5","201","641618","94.54958364875094","33.025"
"17","5","214","636317","92.40097008892482","30.925000000000004"
"18","5","202","641618","94.14893617021278","32.9"
"17","5","215","636317","92.37012987012987","30.8"
"18","5","203","641618","94.03669724770643","32.7"
"17","5","216","636317","92.57748776508973","30.65"
"18","5","204","641618","93.79310344827586","32.625"
"17","5","217","636317","92.47751430907604","30.575000000000003"
"18","5","205","641618","93.92307692307692","32.5"
"17","5","218","636317","92.99258037922506","30.325000000000003"
"18","5","206","641618","94.18604651162791","32.25"
"17","5","219","636317","92.88668320926385","30.225"
"18","5","207","641618","94.24124513618676","32.125"
"17","5","220","636317","92.85714285714286","30.099999999999998"
"18","5","208","641618","93.60374414976599","32.05"
"17","5","221","636317","92.83333333333333","30"
"17","5","222","636317","92.89297658862876","29.9"
"18","5","209","641618","93.57870007830854","31.924999999999997"
"17","5","223","636317","93.28295549958018","29.775000000000002"
"18","5","210","641618","93.78442171518489","31.775"
"17","5","224","636317","93.42881213142375","29.675"
"18","5","211","641618","93.89857369255151","31.55"
"17","5","225","636317","93.08016877637131","29.625"
"18","5","212","641618","93.879173290938","31.45"
"17","5","226","636317","92.97205757832346","29.525000000000002"
"18","5","213","641618","93.54066985645933","31.35"
"17","5","227","636317","92.9481733220051","29.425"
