"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbDiffStd"
"01/25/2022 12:13:49:128 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-diff-std","[step]","getSeed","getViability","getRemainingCellRatio"
"17","50","172","209297","95.60622914349277","44.95"
"17","50","173","209297","95.80536912751678","44.7"
"18","50","169","206895","93.60433604336043","46.125"
"17","50","174","209297","95.78888265019651","44.525"
"18","50","170","206895","93.6378466557912","45.975"
"17","50","175","209297","95.71589627959413","44.35"
"18","50","171","206895","93.34424440807419","45.824999999999996"
"17","50","176","209297","95.92529711375212","44.175"
"18","50","172","206895","93.47587719298247","45.6"
"17","50","177","209297","95.79784213515047","44.025"
"18","50","173","206895","93.6123348017621","45.4"
"17","50","178","209297","95.84045584045585","43.875"
"18","50","174","206895","93.48426283821092","45.275"
"17","50","179","209297","95.99313108185461","43.675000000000004"
"18","50","175","206895","93.45535219079312","45.074999999999996"
"17","50","180","209297","95.92188397472718","43.525000000000006"
"18","50","176","206895","93.2146829810901","44.95"
"17","50","181","209297","95.67723342939482","43.375"
"18","50","177","206895","93.24399776661083","44.775"
"17","50","182","209297","95.87688734030198","43.05"
"18","50","178","206895","93.26977005047672","44.574999999999996"
"17","50","183","209297","95.91360186806772","42.825"
"18","50","179","206895","93.52477477477478","44.4"
"17","50","184","209297","95.83577712609971","42.625"
"18","50","180","206895","93.82785956964892","44.15"
"17","50","185","209297","95.87507365939894","42.425000000000004"
"18","50","181","206895","93.9169982944855","43.974999999999994"
"17","50","186","209297","95.97394908229721","42.225"
"18","50","182","206895","94.22857142857143","43.75"
"17","50","187","209297","95.8407605466429","42.075"
"18","50","183","206895","94.15807560137456","43.65"
"17","50","188","209297","95.82089552238806","41.875"
"18","50","184","206895","94.07705577918344","43.475"
"17","50","189","209297","95.62874251497006","41.75"
"18","50","185","206895","93.82573571840739","43.325"
"17","50","190","209297","95.72546658639374","41.525"
"18","50","186","206895","93.5072463768116","43.125"
"17","50","191","209297","95.29837251356238","41.475"
"18","50","187","206895","93.30616996507567","42.95"
"17","50","192","209297","95.51515151515152","41.25"
"18","50","188","206895","93.37243401759531","42.625"
"17","50","193","209297","95.3714981729598","41.05"
"18","50","189","206895","93.5103244837758","42.375"
"17","50","194","209297","95.35168195718654","40.875"
"18","50","190","206895","94.16319237641453","41.975"
"17","50","195","209297","95.1593137254902","40.8"
"18","50","191","206895","94.53781512605042","41.65"
"17","50","196","209297","94.84978540772532","40.775"
"18","50","192","206895","94.57504520795659","41.475"
"17","50","197","209297","94.7109471094711","40.65"
"18","50","193","206895","94.72727272727272","41.25"
"17","50","198","209297","95.04643962848297","40.375"
"18","50","194","206895","94.82968369829685","41.099999999999994"
"17","50","199","209297","95.08706467661692","40.2"
"18","50","195","206895","95.16819571865443","40.875"
"17","50","200","209297","95.0778816199377","40.125"
"18","50","196","206895","95.26736324523664","40.675"
"17","50","201","209297","94.9375","40"
"17","50","202","209297","94.59798994974874","39.800000000000004"
"18","50","197","206895","95.73283858998145","40.425"
"17","50","203","209297","94.51450189155108","39.65"
"18","50","198","206895","95.6656346749226","40.375"
"17","50","204","209297","94.43390259329539","39.525"
"18","50","199","206895","95.1702786377709","40.375"
"17","50","205","209297","94.65988556897648","39.324999999999996"
"18","50","200","206895","95.2203600248293","40.275"
"17","50","206","209297","94.4479897894065","39.175"
"18","50","201","206895","95.44603867747973","40.075"
"17","50","207","209297","94.91961414790997","38.875"
"18","50","202","206895","95.19050593379139","40.025"
"17","50","208","209297","95.08408796895213","38.65"
"18","50","203","206895","94.99374217772215","39.95"
"17","50","209","209297","95.13933895009721","38.574999999999996"
"18","50","204","206895","95.15723270440252","39.75"
"17","50","210","209297","95.1171875","38.4"
"18","50","205","206895","95.14195583596215","39.625"
"17","50","211","209297","95.03916449086162","38.3"
"18","50","206","206895","95.12658227848101","39.5"
"17","50","212","209297","94.95412844036697","38.15"
"18","50","207","206895","95.11421319796955","39.4"
"17","50","213","209297","95.07227332457293","38.05"
"18","50","208","206895","94.91094147582697","39.300000000000004"
"17","50","214","209297","95.31353135313532","37.875"
"18","50","209","206895","94.64285714285714","39.2"
"17","50","215","209297","95.42743538767395","37.724999999999994"
"18","50","210","206895","94.62227912932138","39.050000000000004"
"17","50","216","209297","95.21594684385381","37.625"
"18","50","211","206895","94.48364336112893","38.975"
"17","50","217","209297","94.87350199733689","37.55"
"18","50","212","206895","94.34447300771208","38.9"
"17","50","218","209297","94.65597862391449","37.425000000000004"
"18","50","213","206895","94.14037347070186","38.824999999999996"
"17","50","219","209297","94.57468184862692","37.325"
"18","50","214","206895","94.17852522639069","38.65"
"17","50","220","209297","94.2281879194631","37.25"
"18","50","215","206895","94.23201555411535","38.574999999999996"
"17","50","221","209297","94.40700808625337","37.1"
"18","50","216","206895","93.95318595578674","38.45"
"17","50","222","209297","94.4482058226134","36.925000000000004"
"18","50","217","206895","93.81107491856677","38.375"
"17","50","223","209297","94.22946367956551","36.825"
"18","50","218","206895","93.91759319816873","38.224999999999994"
"17","50","224","209297","94.27402862985686","36.675000000000004"
"18","50","219","206895","94.08672798948751","38.05"
"17","50","225","209297","94.39124487004104","36.55"
"17","50","226","209297","94.44444444444444","36.449999999999996"
"18","50","220","206895","94.0711462450593","37.95"
"17","50","227","209297","94.56671251719395","36.35"
"18","50","221","206895","94.11764705882352","37.824999999999996"
"17","50","228","209297","94.3487250172295","36.275"
"18","50","222","206895","94.03183023872678","37.7"
"17","50","229","209297","94.26002766251729","36.15"
"18","50","223","206895","94.53333333333333","37.5"
"17","50","230","209297","94.44829979181124","36.025"
"18","50","224","206895","94.38877755511022","37.425000000000004"
"17","50","231","209297","94.36325678496868","35.925000000000004"
"18","50","225","206895","94.63806970509383","37.3"
"17","50","232","209297","94.21199442119944","35.85"
"18","50","226","206895","94.75100942126514","37.15"
"17","50","233","209297","94.13817166782972","35.825"
"18","50","227","206895","94.9358541525996","37.025000000000006"
"17","50","234","209297","94.24964936886396","35.65"
"18","50","228","206895","95.11864406779661","36.875"
"17","50","235","209297","94.23347398030943","35.55"
"18","50","229","206895","95.16348773841962","36.7"
"17","50","236","209297","94.29577464788733","35.5"
"18","50","230","206895","95.21857923497268","36.6"
"17","50","237","209297","94.28772919605078","35.449999999999996"
"18","50","231","206895","95.27397260273973","36.5"
"17","50","238","209297","94.27966101694916","35.4"
"18","50","232","206895","95.45767377838953","36.325"
"17","50","239","209297","93.98868458274399","35.35"
"18","50","233","206895","95.64917127071824","36.199999999999996"
"17","50","240","209297","94.04255319148936","35.25"
"18","50","234","206895","95.29737206085753","36.15"
"17","50","241","209297","94.02985074626866","35.175"
"18","50","235","206895","95.2116585704372","36.025"
"17","50","242","209297","93.80782918149467","35.125"
"18","50","236","206895","95.47353760445682","35.9"
"17","50","243","209297","93.93723252496433","35.05"
"18","50","237","206895","95.32122905027933","35.8"
"17","50","244","209297","93.92423159399571","34.975"
"18","50","238","206895","95.3813855843247","35.725"
"17","50","245","209297","94.11342426417804","34.825"
"17","50","246","209297","94.08795962509012","34.675"
"18","50","239","206895","95.57584269662921","35.6"
"17","50","247","209297","94.35191889934829","34.525"
"18","50","240","206895","95.49929676511954","35.55"
"17","50","248","209297","94.1944847605225","34.449999999999996"
"18","50","241","206895","95.56025369978859","35.475"
"17","50","249","209297","94.18604651162791","34.4"
"18","50","242","206895","95.55712270803949","35.449999999999996"
"17","50","250","209297","94.03636363636365","34.375"
"18","50","243","206895","95.34227240649258","35.425000000000004"
"17","50","251","209297","93.74090247452693","34.35"
"18","50","244","206895","95.26501766784452","35.375"
"17","50","252","209297","93.65889212827987","34.300000000000004"
"18","50","245","206895","95.53191489361701","35.25"
"17","50","253","209297","93.50838803792853","34.275"
"18","50","246","206895","95.45777146912704","35.225"
"17","50","254","209297","93.63569861009509","34.175"
"18","50","247","206895","95.59346126510306","35.175"
"17","50","255","209297","93.54365370506235","34.075"
"18","50","248","206895","95.51920341394026","35.15"
"17","50","256","209297","93.31373989713447","34.025"
"18","50","249","206895","95.30249110320284","35.125"
"17","50","257","209297","93.71766444937177","33.825"
"18","50","250","206895","95.22451888809694","35.075"
"17","50","258","209297","93.84272997032642","33.7"
"18","50","251","206895","95.35382416011437","34.975"
"17","50","259","209297","93.54120267260579","33.675"
"18","50","252","206895","95.41547277936962","34.9"
"17","50","260","209297","93.38289962825279","33.625"
"18","50","253","206895","95.26542324246772","34.849999999999994"
"17","50","261","209297","93.5026138909634","33.475"
"18","50","254","206895","95.04310344827587","34.8"
"17","50","262","209297","93.56768885564696","33.425"
"18","50","255","206895","94.82014388489208","34.75"
"17","50","263","209297","93.6377245508982","33.4"
"18","50","256","206895","94.80894015861571","34.675"
"17","50","264","209297","93.562874251497","33.4"
"18","50","257","206895","94.94219653179191","34.599999999999994"
"17","50","265","209297","93.47826086956522","33.35"
"18","50","258","206895","94.79768786127167","34.599999999999994"
"17","50","266","209297","93.02848575712144","33.35"
"17","50","267","209297","93.09309309309309","33.300000000000004"
"18","50","259","206895","94.57700650759219","34.575"
"17","50","268","209297","93.01277235161533","33.275"
"18","50","260","206895","94.5691527878349","34.525"
"17","50","269","209297","92.98642533936652","33.15"
"18","50","261","206895","94.62989840348331","34.449999999999996"
"17","50","270","209297","92.98113207547169","33.125"
"18","50","262","206895","94.61818181818182","34.375"
"17","50","271","209297","92.75471698113208","33.125"
"18","50","263","206895","94.61034231609614","34.325"
"17","50","272","209297","92.7327781983346","33.025"
"18","50","264","206895","94.67541940189642","34.275"
"17","50","273","209297","92.42424242424242","33"
"18","50","265","206895","94.66764061358656","34.225"
"17","50","274","209297","92.62357414448668","32.875"
"18","50","266","206895","94.73299195318215","34.175"
"17","50","275","209297","92.61233815689262","32.824999999999996"
"18","50","267","206895","94.79853479853479","34.125"
"17","50","276","209297","92.67734553775743","32.775"
"18","50","268","206895","95.00367376928729","34.025"
"17","50","277","209297","92.67175572519083","32.75"
"18","50","269","206895","95","34"
"17","50","278","209297","92.51908396946565","32.75"
"18","50","270","206895","94.99263622974962","33.95"
"17","50","279","209297","92.57274119448698","32.65"
"18","50","271","206895","95.05535055350553","33.875"
"17","50","280","209297","92.26646248085758","32.65"
"18","50","272","206895","95.26627218934911","33.800000000000004"
"17","50","281","209297","92.47311827956989","32.550000000000004"
"18","50","273","206895","95.25925925925925","33.75"
"17","50","282","209297","92.53846153846153","32.5"
"18","50","274","206895","95.32293986636972","33.675"
"17","50","283","209297","92.23076923076923","32.5"
"17","50","284","209297","92.43827160493827","32.4"
"18","50","275","206895","95.39033457249072","33.625"
"17","50","285","209297","92.27799227799228","32.375"
"18","50","276","206895","95.3125","33.6"
"17","50","286","209297","92.18870843000774","32.324999999999996"
"18","50","277","206895","95.23099850968704","33.550000000000004"
"17","50","287","209297","92.09914794732765","32.275"
"18","50","278","206895","95.44436146377893","33.475"
"17","50","288","209297","92.01550387596899","32.25"
"18","50","279","206895","95.44436146377893","33.475"
"17","50","289","209297","91.77018633540372","32.2"
"18","50","280","206895","95.29499626587005","33.475"
"17","50","290","209297","91.6796267496112","32.15"
"18","50","281","206895","95.36275243081526","33.425"
"17","50","291","209297","91.95940671350508","32.025"
