"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbNLCProtection"
"01/25/2022 11:17:10:001 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-alpha","[step]","getSeed","getViability","getRemainingCellRatio"
"17","50","65","223724","76.31718999467803","93.95"
"18","50","60","138298","79.0352504638219","94.325"
"17","50","66","223724","76.07247535305089","93.825"
"18","50","61","138298","78.55626326963908","94.19999999999999"
"17","50","67","223724","75.65403096636412","93.65"
"18","50","62","138298","78.20308346624137","94.05"
"17","50","68","223724","75.52166934189405","93.45"
"18","50","63","138298","78.04423128164134","93.825"
"17","50","69","223724","75.34871244635193","93.2"
"18","50","64","138298","78.0122896072669","93.575"
"17","50","70","223724","75.10083355740791","92.975"
"18","50","65","138298","77.51937984496125","93.525"
"17","50","71","223724","74.96631635677716","92.77499999999999"
"18","50","66","138298","77.28368604339673","93.325"
"17","50","72","223724","75","92.5"
"18","50","67","138298","77.00563455862624","93.175"
"17","50","73","223724","74.91185245457011","92.175"
"18","50","68","138298","76.89618074233458","92.95"
"17","50","74","223724","74.72796517954298","91.9"
"18","50","69","138298","76.83387270765911","92.7"
"17","50","75","223724","74.27635172037138","91.55"
"18","50","70","138298","76.66306111411573","92.45"
"17","50","76","223724","74.36248971757608","91.175"
"18","50","71","138298","76.49294245385451","92.10000000000001"
"17","50","77","223724","74.36038514442916","90.875"
"18","50","72","138298","76.25136017410229","91.9"
"17","50","78","223724","74.26836002208724","90.55"
"18","50","73","138298","76.07746863066012","91.64999999999999"
"17","50","79","223724","74.25797503467406","90.125"
"18","50","74","138298","75.82056892778994","91.4"
"17","50","80","223724","74.17107829478964","89.725"
"18","50","75","138298","75.60373216245884","91.10000000000001"
"17","50","81","223724","74.18181818181819","89.375"
"18","50","76","138298","75.47533755855608","90.725"
"17","50","82","223724","74.23433548749648","88.97500000000001"
"18","50","77","138298","75.29085872576178","90.25"
"17","50","83","223724","74.2090395480226","88.5"
"18","50","78","138298","75.26432943795214","89.85"
"17","50","84","223724","74.00681044267877","88.1"
"18","50","79","138298","75.29346003353828","89.45"
"17","50","85","223724","73.95773843517989","87.55"
"18","50","80","138298","75.04211117349804","89.05"
"17","50","86","223724","73.98677780971543","86.97500000000001"
"18","50","81","138298","75.05643340857789","88.6"
"17","50","87","223724","74.02371998842926","86.425"
"18","50","82","138298","75.20567375886525","88.125"
"17","50","88","223724","74.24992717739588","85.82499999999999"
"18","50","83","138298","75.19269197830431","87.575"
"17","50","89","223724","74.39060205580029","85.125"
"18","50","84","138298","75.53130384836301","87.05000000000001"
"17","50","90","223724","74.8295286095464","84.325"
"18","50","85","138298","75.51963048498845","86.6"
"17","50","91","223724","75.20191444810051","83.575"
"18","50","86","138298","75.53036907875618","86.02499999999999"
"17","50","92","223724","75.62669888251283","82.775"
"18","50","87","138298","75.61475409836066","85.39999999999999"
"17","50","93","223724","76.07567897467196","81.925"
"18","50","88","138298","75.82644628099173","84.7"
"17","50","94","223724","76.65225447807289","80.95"
"18","50","89","138298","76.04879500148766","84.025"
"17","50","95","223724","77.06966572945954","80.025"
"18","50","90","138298","76.4193451486933","83.22500000000001"
"17","50","96","223724","77.72151898734178","79"
"18","50","91","138298","76.7364270548984","82.425"
"17","50","97","223724","78.26504481434058","78.10000000000001"
"18","50","92","138298","77.09035222052067","81.625"
"17","50","98","223724","78.92347600518806","77.10000000000001"
"18","50","93","138298","77.4273345701917","80.85"
"17","50","99","223724","79.48128693368352","76.14999999999999"
"18","50","94","138298","77.80898876404494","80.10000000000001"
"17","50","100","223724","80.22636484687084","75.1"
"18","50","95","138298","78.39116719242902","79.25"
"17","50","101","223724","80.95238095238095","74.02499999999999"
"18","50","96","138298","78.74442319949011","78.45"
"17","50","102","223724","81.51950718685832","73.05"
"18","50","97","138298","79.22705314009661","77.625"
"17","50","103","223724","82.28155339805825","72.1"
"18","50","98","138298","79.77821265492499","76.64999999999999"
"17","50","104","223724","82.899366643209","71.05"
"18","50","99","138298","80.62169312169311","75.6"
"17","50","105","223724","83.35115864527629","70.125"
"18","50","100","138298","81.64429530201343","74.5"
"17","50","106","223724","84.30947216196674","69.15"
"18","50","101","138298","82.49914879128363","73.425"
"17","50","107","223724","85.00733137829913","68.2"
"18","50","102","138298","83.05143251639628","72.425"
"17","50","108","223724","85.78849721706865","67.375"
"18","50","103","138298","83.68918445922297","71.42500000000001"
"17","50","109","223724","86.45598194130926","66.45"
"18","50","104","138298","84.07236608726498","70.475"
"17","50","110","223724","87.36158839251623","65.47500000000001"
"18","50","105","138298","84.60985257101761","69.525"
"17","50","111","223724","88.0123743232792","64.64999999999999"
"18","50","106","138298","85.24052478134111","68.60000000000001"
"17","50","112","223724","88.37118245888801","63.849999999999994"
"18","50","107","138298","85.97785977859779","67.75"
"17","50","113","223724","89.33386201427439","63.05"
"18","50","108","138298","86.93373268438786","66.77499999999999"
"17","50","114","223724","90.2772197669747","62.224999999999994"
"17","50","115","223724","90.9349593495935","61.5"
"18","50","109","138298","87.41923223109083","65.77499999999999"
"17","50","116","223724","91.36868064118372","60.824999999999996"
"18","50","110","138298","88.16499614494988","64.85"
"17","50","117","223724","91.65975103734439","60.25"
"18","50","111","138298","89.18495297805643","63.800000000000004"
"17","50","118","223724","92.24643755238894","59.650000000000006"
"18","50","112","138298","90.09152407481098","62.824999999999996"
"17","50","119","223724","92.551840880237","59.075"
"18","50","113","138298","91.12641815235008","61.7"
"17","50","120","223724","92.6320272572402","58.699999999999996"
"18","50","114","138298","91.89300411522635","60.75000000000001"
"17","50","121","223724","92.94926913155632","58.15"
"18","50","115","138298","92.45833333333333","60"
"17","50","122","223724","93.40277777777779","57.599999999999994"
"18","50","116","138298","93.1923890063425","59.12500000000001"
"17","50","123","223724","93.9061814993424","57.025000000000006"
"18","50","117","138298","94.00428265524626","58.375"
"17","50","124","223724","94.25541316836058","56.574999999999996"
"18","50","118","138298","93.96291504959035","57.975"
"17","50","125","223724","94.74153297682709","56.10000000000001"
"18","50","119","138298","94.3815331010453","57.4"
"17","50","126","223724","95.23809523809523","55.65"
"18","50","120","138298","94.8177426438296","56.925000000000004"
"17","50","127","223724","95.34147444595206","55.275"
"18","50","121","138298","95.25709219858156","56.39999999999999"
"17","50","128","223724","95.48974943052391","54.87499999999999"
"18","50","122","138298","95.35714285714286","56.00000000000001"
"17","50","129","223724","95.51487414187643","54.625"
"18","50","123","138298","95.50359712230215","55.60000000000001"
"17","50","130","223724","95.80258302583026","54.2"
"18","50","124","138298","95.47101449275362","55.2"
"17","50","131","223724","95.59369202226345","53.900000000000006"
"18","50","125","138298","95.53123575011399","54.825"
"17","50","132","223724","95.61362575828278","53.574999999999996"
"18","50","126","138298","96.09554432705558","54.425000000000004"
"17","50","133","223724","95.50351288056206","53.37499999999999"
"18","50","127","138298","96.30826026765114","54.175"
"17","50","134","223724","95.70754716981132","53"
"18","50","128","138298","96.38051044083527","53.87499999999999"
"17","50","135","223724","96.10451306413302","52.625"
"18","50","129","138298","96.59197012138189","53.55"
"17","50","136","223724","96.08778625954199","52.400000000000006"
"18","50","130","138298","96.75751879699249","53.2"
"17","50","137","223724","95.8253358925144","52.1"
"18","50","131","138298","96.78790741615494","52.925"
"17","50","138","223724","96.14085865894837","51.824999999999996"
"18","50","132","138298","96.72364672364672","52.65"
"17","50","139","223724","95.97868217054264","51.6"
"18","50","133","138298","96.42516682554813","52.449999999999996"
"17","50","140","223724","96.1444607125427","51.225"
"18","50","134","138298","96.69698420296793","52.225"
"17","50","141","223724","96.16895874263261","50.9"
"18","50","135","138298","96.63461538461539","52"
"17","50","142","223724","96.39506172839506","50.625"
"18","50","136","138298","96.14271938283511","51.849999999999994"
"17","50","143","223724","96.18055555555556","50.4"
"18","50","137","138298","96.3627546071775","51.55"
"17","50","144","223724","96.1136023916293","50.175000000000004"
"18","50","138","138298","96.48951730862993","51.275000000000006"
"17","50","145","223724","95.95","50"
"18","50","139","138298","96.32172633643943","50.975"
"17","50","146","223724","96.32241813602015","49.625"
"18","50","140","138298","96.44970414201184","50.7"
"17","50","147","223724","96.50455927051672","49.35"
"18","50","141","138298","96.29446640316206","50.6"
"17","50","148","223724","96.6412213740458","49.125"
"18","50","142","138298","96.42147117296223","50.3"
"17","50","149","223724","96.579887697805","48.975"
"18","50","143","138298","96.3055416874688","50.075"
"17","50","150","223724","96.45972293483838","48.725"
"18","50","144","138298","96.18665328650276","49.825"
"17","50","151","223724","96.34020618556701","48.5"
"18","50","145","138298","96.16935483870968","49.6"
"17","50","152","223724","96.42672190574831","48.275"
"18","50","146","138298","95.90495449949444","49.45"
"17","50","153","223724","96.25195210827694","48.025"
"18","50","147","138298","96.08142493638677","49.125"
"17","50","154","223724","96.4379256155055","47.725"
"18","50","148","138298","95.75664621676891","48.9"
"17","50","155","223724","96.37223974763407","47.55"
"18","50","149","138298","95.7282552753474","48.575"
"17","50","156","223724","95.9915611814346","47.4"
"18","50","150","138298","96.10591900311528","48.15"
"17","50","157","223724","96.01910828025477","47.099999999999994"
"18","50","151","138298","96.13980177360459","47.925000000000004"
"17","50","158","223724","96.31803628601922","46.85"
"18","50","152","138298","96.1719979024646","47.675"
"17","50","159","223724","96.09416800428036","46.725"
"18","50","153","138298","96.34533898305084","47.199999999999996"
"17","50","160","223724","96.44012944983818","46.35"
"18","50","154","138298","96.69509594882729","46.9"
"17","50","161","223724","96.15800865800865","46.2"
"18","50","155","138298","96.67381974248927","46.6"
"17","50","162","223724","96.25203693644758","46.025"
"18","50","156","138298","96.17662897145934","46.425"
"17","50","163","223724","96.19151251360174","45.95"
"18","50","157","138298","96.7444384156267","46.075"
"17","50","164","223724","95.479302832244","45.9"
"18","50","158","138298","96.35473340587595","45.95"
"17","50","165","223724","95.55677454744927","45.574999999999996"
"18","50","159","138298","96.6064586754242","45.675"
"17","50","166","223724","95.85406301824212","45.225"
"18","50","160","138298","95.93406593406594","45.5"
"17","50","167","223724","95.446973903387","45.025"
"18","50","161","138298","95.86092715231787","45.300000000000004"
"17","50","168","223724","95.4824316787507","44.824999999999996"
"18","50","162","138298","95.6786703601108","45.125"
"17","50","169","223724","95.07554560716285","44.675"
"18","50","163","138298","95.8240534521158","44.9"
"17","50","170","223724","94.71316085489315","44.45"
"18","50","164","138298","96.02908277404921","44.7"
"17","50","171","223724","94.84126984126983","44.1"
"18","50","165","138298","96.12359550561797","44.5"
"17","50","172","223724","94.75783475783476","43.875"
"18","50","166","138298","96.1560203504805","44.224999999999994"
"17","50","173","223724","95.00574052812858","43.55"
"18","50","167","138298","96.08399545970488","44.05"
"17","50","174","223724","94.91916859122402","43.3"
"18","50","168","138298","96.07061503416855","43.9"
"17","50","175","223724","94.73988439306359","43.25"
"18","50","169","138298","95.48571428571428","43.75"
"17","50","176","223724","94.72463768115942","43.125"
"18","50","170","138298","95.46498277841562","43.55"
"17","50","177","223724","94.7582993593477","42.925000000000004"
"17","50","178","223724","94.77699530516432","42.6"
"18","50","171","138298","95.3810623556582","43.3"
"17","50","179","223724","94.81743227326265","42.449999999999996"
"18","50","172","138298","95.2463768115942","43.125"
"17","50","180","223724","94.50354609929079","42.3"
"18","50","173","138298","95.11059371362049","42.95"
"17","50","181","223724","94.82758620689656","42.05"
"18","50","174","138298","95.14051522248243","42.699999999999996"
"17","50","182","223724","95.04181600955795","41.85"
"18","50","175","138298","95.23248969982343","42.475"
